YEAR,DAY_MONTH,TIME24HR,VESSEL,CRUISE,HAUL,HAULJOIN,SPECIES_CODE,WEIGHT,NUMBER_FISH,SUBSAMPLE_CODE,DURATION,DISTANCE_FISHED,NET_WIDTH,STATIONID,STRATUM,START_LATITUDE,END_LATITUDE,START_LONGITUDE,END_LONGITUDE,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE
2015,19-Jul,16:38:59,94,201501,174,-14728,21740,1006.55,2243,NA,0.523,2.897,18.287,R-28,61,60.67342,60.64836,-175.45615,-175.44153,107,7.4,0.8
2015,20-Jul,13:16:17,94,201501,175,-14729,21740,532.69,1451,NA,0.521,3.038,18.733,Q-28,61,60.34633,60.32083,-175.39716,-175.37735,112,7.6,1.2
2015,20-Jul,17:39:46,94,201501,177,-14731,21740,360.47,820,NA,0.509,2.93,17.952,P-28,61,60.01234,59.98621,-175.26984,-175.26279,117,7.7,2
2015,21-Jul,7:45:31,94,201501,178,-14732,21740,418.867,675,NA,0.526,2.933,18.308,O-28,61,59.67747,59.65109,-175.10247,-175.10127,126,8.4,2.5
2015,21-Jul,11:59:41,94,201501,180,-14734,21740,421.065,950,NA,0.517,2.931,17.929,N-28,61,59.33213,59.34582,-175.07589,-175.11976,133,8.5,2.8
2015,21-Jul,15:04:19,94,201501,181,-14735,21740,824.916,1386,NA,0.52,2.85,18.028,N-29,61,59.33048,59.3537,-175.74134,-175.76252,137,8.3,2.7
2015,22-Jul,7:45:15,94,201501,182,-14736,21740,2257.56,3570,NA,0.512,2.977,18.03,M-29,61,59.01916,58.99237,-175.74018,-175.74136,134,8.4,2.8
2015,22-Jul,10:41:24,94,201501,183,-14737,21740,34.98,779,NA,0.517,3.003,18.254,M-30,61,59.00988,58.98286,-176.31237,-176.31226,135,8.4,2.9
2015,22-Jul,13:39:59,94,201501,184,-14738,21740,16.81,45,NA,0.515,2.965,18.206,L-30,61,58.66369,58.67047,-176.21704,-176.16776,141,8.6,3.6
2015,23-Jul,9:11:14,94,201501,187,-14766,21740,5081.469,7743,NA,0.523,2.887,18.031,I-26,61,57.64779,57.67276,-173.3753,-173.38859,144,8.9,4.1
2015,23-Jul,16:38:45,94,201501,191,-14770,21740,95.307,239,NA,0.514,2.718,17.405,J-26,61,57.98902,58.00773,-173.47454,-173.50405,118,9.1,4.4
2015,24-Jul,7:47:04,94,201501,192,-14771,21740,192.559,204,NA,0.517,2.784,18.091,K-27,61,58.324,58.3482,-174.29409,-174.3063,162,9,3.7
2015,24-Jul,10:30:25,94,201501,193,-14772,21740,1334.43,1728,NA,0.495,2.884,18.109,L-27,61,58.65433,58.68019,-174.27938,-174.28354,158,9.1,3.7
2015,24-Jul,15:32:35,94,201501,195,-14774,21740,130.856,244,NA,0.524,2.85,18.274,L-28,61,58.72113,58.72355,-174.88235,-174.93119,160,9.1,3.7
2015,25-Jul,7:44:29,94,201501,196,-14775,21740,109.056,368,NA,0.502,2.692,17.573,L-29,61,58.65466,58.6788,-175.55874,-175.5626,135,9.1,3.6
2015,25-Jul,12:29:19,94,201501,198,-14777,21740,232.23,1335,NA,0.517,2.902,17.986,M-28,61,59.01276,59.00298,-174.98335,-175.03007,129,9,3
2015,26-Jul,7:43:24,94,201501,201,-14780,21740,166.638,234,NA,0.511,2.803,17.686,K-26,61,58.32206,58.34707,-173.56905,-173.57514,115,9,3.6
2015,26-Jul,10:27:31,94,201501,202,-14781,21740,2263.409,3258,NA,0.52,2.917,17.804,L-26,61,58.6518,58.67783,-173.629,-173.63537,126,9.2,3.4
2015,26-Jul,14:41:21,94,201501,204,-14783,21740,179.2,304,NA,0.509,2.8,17.767,M-26,61,58.97937,59.00319,-173.70451,-173.72038,118,9.3,2.6
2015,27-Jul,16:33:33,94,201501,207,-14786,21740,428.574,742,NA,0.423,2.297,17.702,M-27,61,59.01296,58.99259,-174.35805,-174.35131,127,9.3,2.4
2015,29-Jul,7:53:51,94,201501,213,-14792,21740,1614.924,2801,NA,0.52,2.83,17.606,H-24,61,57.34857,57.32335,-172.10407,-172.09749,109,9.9,3.9
2015,29-Jul,12:51:53,94,201501,216,-14795,21740,636.884,829,NA,0.351,1.892,16.183,G-24,61,57.0077,57.00023,-172.06205,-172.03414,117,10.2,4.3
2015,29-Jul,17:23:56,94,201501,218,-14797,21740,1325.207,1604,NA,0.512,2.844,16.404,F-24,61,56.67805,56.66208,-171.99394,-171.95777,126,10.2,4.6
2015,2-Jun,12:17:46,162,201501,3,-13923,21740,28.64,19,NA,0.524,2.821,14.004,H-16,10,57.32491,57.34695,-158.41335,-158.39017,32,6.1,5.8
2015,2-Jun,15:03:08,162,201501,4,-13922,21740,42.225,84,NA,0.522,2.846,14.539,I-16,10,57.66076,57.68636,-158.36124,-158.36015,36,6.6,5.8
2015,2-Jun,17:47:57,162,201501,5,-13921,21740,112.21,68,NA,0.517,2.815,14.228,J-16,10,57.9843,58.0094,-158.34245,-158.34892,33,6.6,6
2015,3-Jun,7:04:48,162,201501,6,-13924,21740,15.54,8,NA,0.53,2.981,13.924,K-14,10,58.35337,58.32671,-159.56797,-159.56236,26,7.6,5.2
2015,3-Jun,9:44:53,162,201501,7,-13925,21740,14.53,10,NA,0.533,2.91,14.7,J-14,10,58.00055,57.97438,-159.5844,-159.58625,41,5.3,5.3
2015,3-Jun,12:21:06,162,201501,8,-13926,21740,53.838,41,NA,0.518,2.855,15.069,I-14,10,57.66752,57.64183,-159.62596,-159.62512,50,6,4.6
2015,3-Jun,14:50:51,162,201501,9,-13927,21740,162.506,171,NA,0.509,2.853,15.095,H-14,10,57.33951,57.31425,-159.66563,-159.67403,55,6.4,4.8
2015,3-Jun,17:15:55,162,201501,10,-13928,21740,647.738,736,NA,0.508,2.739,15.071,G-14,10,57.00945,56.98511,-159.72035,-159.72746,55,7.2,4.8
2015,4-Jun,7:07:36,162,201501,11,-13929,21740,48.77,41,NA,0.514,2.774,14.097,F-14,10,56.6781,56.667,-159.74242,-159.78287,38,7.4,5.5
2015,4-Jun,9:46:07,162,201501,12,-13930,21740,1565.251,1572,NA,0.521,2.795,15.618,F-13,31,56.67134,56.6701,-160.36061,-160.40606,61,7.6,4.7
2015,4-Jun,12:37:17,162,201501,13,-13931,21740,78.06,68,NA,0.523,2.8,16.149,F-12,31,56.66138,56.65909,-160.97423,-161.0196,68,6.9,4.5
2015,4-Jun,15:15:21,162,201501,14,-13932,21740,801.015,713,NA,0.513,2.792,15.483,E-12,10,56.34301,56.31789,-160.99652,-160.99556,52,7.3,5.3
2015,4-Jun,18:09:45,162,201501,15,-13933,21740,1419.755,2556,NA,0.53,2.984,16.114,E-11,10,56.32903,56.32572,-161.60339,-161.65115,63,7.2,4.8
2015,5-Jun,7:07:42,162,201501,16,-13934,21740,529.293,589,NA,0.522,2.834,16.404,G-12,31,57.00606,57.01316,-160.9405,-160.9852,63,7.1,4.4
2015,5-Jun,10:03:33,162,201501,17,-13935,21740,834.762,1016,NA,0.537,2.901,17.082,H-12,31,57.32409,57.34997,-160.92728,-160.92107,66,5.9,4.2
2015,5-Jun,12:52:46,162,201501,18,-13936,21740,120.62,100,NA,0.533,2.908,16.323,I-12,31,57.65743,57.6833,-160.88293,-160.87576,57,5.7,3.3
2015,5-Jun,15:35:24,162,201501,19,-13937,21740,132.04,121,NA,0.521,2.914,16.272,J-12,10,57.98757,58.01348,-160.84411,-160.83653,45,6,3.8
2015,6-Jun,9:47:45,162,201501,21,-13939,21740,6.812,6,NA,0.281,1.538,13.702,K-12,10,58.31945,58.32182,-160.75267,-160.77847,24,6.7,6.6
2015,6-Jun,12:40:11,162,201501,22,-13940,21740,62.818,52,NA,0.52,2.932,15.872,K-11,10,58.23322,58.2076,-161.55538,-161.54355,41,5.3,5
2015,6-Jun,15:14:26,162,201501,23,-13941,21740,47.388,45,NA,0.493,2.745,15.583,K-10,10,58.31745,58.32518,-162.04287,-162.08725,47,5.6,5
2015,6-Jun,17:37:03,162,201501,24,-13942,21740,5.02,3,NA,0.497,2.672,14.844,J-10,10,58.01244,57.98841,-162.11813,-162.11974,37,4.7,4.3
2015,7-Jun,7:02:23,162,201501,25,-13943,21740,918.264,1025,NA,0.518,2.801,15.733,I-10,10,57.67617,57.65348,-162.12482,-162.14524,47,5.7,5.3
2015,7-Jun,9:35:27,162,201501,26,-13944,21740,25.2,21,NA,0.5,2.775,16.066,H-10,10,57.34165,57.31675,-162.15388,-162.15742,51,6.2,5.3
2015,7-Jun,12:08:13,162,201501,27,-13945,21740,50.726,49,NA,0.514,2.82,16.02,G-10,31,57.0109,56.98562,-162.16388,-162.16791,61,6.9,4.9
2015,7-Jun,14:43:35,162,201501,28,-13946,21740,101.7,120,NA,0.5,2.762,15.278,F-10,31,56.67769,56.65284,-162.18042,-162.18149,71,7.4,4.4
2015,7-Jun,17:15:04,162,201501,29,-13947,21740,112.41,151,NA,0.422,2.368,15.38,E-10,31,56.35048,56.33153,-162.17668,-162.19418,78,7.5,4.4
2015,8-Jun,7:04:17,162,201501,30,-13974,21740,90.08,131,NA,0.5,2.735,17.046,D-08,31,55.99596,56.02027,-163.3968,-163.39002,88,7.2,4.3
2015,8-Jun,9:55:52,162,201501,31,-13975,21740,118.09,258,NA,0.266,1.44,16.549,E-08,31,56.32585,56.33865,-163.41674,-163.4204,85,7.2,3.6
2015,8-Jun,12:16:25,162,201501,32,-13976,21740,17.72,34,NA,0.524,2.832,17.095,F-08,31,56.65822,56.68363,-163.37278,-163.37618,75,7.2,4.1
2015,8-Jun,14:45:02,162,201501,33,-13977,21740,42.1,108,NA,0.501,2.695,16.453,G-08,31,56.98713,57.0112,-163.38706,-163.3925,66,7,4
2015,8-Jun,17:20:36,162,201501,34,-13978,21740,78.3,123,NA,0.503,2.722,16.093,H-08,10,57.32878,57.35295,-163.37537,-163.38266,53,6.8,4.8
2015,9-Jun,6:58:28,162,201501,35,-14052,21740,239.21,601,NA,0.504,2.816,15.646,I-08,10,57.64868,57.66579,-163.35501,-163.38971,46,5.6,4.9
2015,9-Jun,9:39:10,162,201501,36,-14048,21740,35.4,34,NA,0.515,2.812,15.663,J-08,10,57.98922,58.01336,-163.38046,-163.39471,43,5.5,5.2
2015,9-Jun,12:06:19,162,201501,37,-14049,21740,19.7,21,NA,0.501,2.7,14.466,K-08,10,58.32543,58.34901,-163.3565,-163.36757,37,5,5
2015,9-Jun,14:26:35,162,201501,38,-14050,21740,9.7,7,NA,0.507,2.711,14.012,L-08,10,58.65438,58.67813,-163.34484,-163.35554,32,4.8,4.7
2015,9-Jun,16:58:29,162,201501,39,-14051,21740,8.53,7,NA,0.511,2.735,14.268,M-08,10,58.98162,58.99831,-163.34131,-163.37616,23,5.3,5.1
2015,11-Jun,6:55:22,162,201501,40,-14028,21740,6.1,9,NA,0.51,2.788,14.837,N-07,10,59.35418,59.32927,-164.01318,-164.0074,23,7.3,6.8
2015,11-Jun,9:22:36,162,201501,41,-14029,21740,55.42,33,NA,0.504,2.75,14.502,M-07,10,59.01451,58.98992,-164.00074,-164.00612,28,5,5
2015,11-Jun,11:48:59,162,201501,42,-14030,21740,46.357,127,NA,0.511,2.715,15.305,L-07,10,58.68942,58.66518,-163.99462,-164.00033,34,4.9,4.9
2015,11-Jun,14:35:18,162,201501,43,-14031,21740,115.82,107,NA,0.491,2.674,15.449,K-07,10,58.34624,58.32219,-163.9906,-163.98911,41,5.3,5.1
2015,11-Jun,17:16:51,162,201501,44,-14032,21740,882.809,1311,NA,0.514,2.887,16.404,J-07,10,58.00897,57.98351,-163.99884,-163.98924,47,5.2,5.2
2015,12-Jun,6:59:19,162,201501,45,-14033,21740,496.315,1550,NA,0.508,2.761,16,I-07,10,57.68094,57.66332,-164.01908,-163.98653,51,6.6,4.5
2015,12-Jun,9:33:10,162,201501,46,-14034,21740,142.87,215,NA,0.513,2.782,16.322,H-07,31,57.34286,57.31784,-164.01513,-164.01644,61,6.8,3.8
2015,12-Jun,12:02:40,162,201501,47,-14035,21740,145.064,556,NA,0.499,2.721,16.78,G-07,31,57.01007,56.98574,-164.03002,-164.03508,68,7.1,3.6
2015,12-Jun,14:36:42,162,201501,48,-14036,21740,940.885,2705,NA,0.51,2.779,18.143,F-07,31,56.67717,56.65224,-164.01735,-164.01383,75,7.1,3.5
2015,12-Jun,17:11:18,162,201501,49,-14037,21740,242.32,439,NA,0.502,2.736,17.295,E-07,31,56.35361,56.32915,-163.96942,-163.96442,84,7.3,4
2015,13-Jun,7:01:22,162,201501,50,-14038,21740,106.97,180,NA,0.513,2.777,17.125,E-06,31,56.31776,56.34274,-164.58248,-164.58217,88,7.2,4.4
2015,13-Jun,9:42:18,162,201501,51,-14039,21740,91.844,154,NA,0.528,2.869,16.947,F-06,31,56.65687,56.6824,-164.58511,-164.59198,75,7.1,3.9
2015,13-Jun,12:15:49,162,201501,52,-14040,21740,265.074,699,NA,0.515,2.828,16.798,G-06,31,56.98343,57.00878,-164.60659,-164.61055,69,6.9,3.3
2015,13-Jun,14:49:32,162,201501,53,-14041,21740,231.958,536,NA,0.522,2.83,16.824,H-06,31,57.3218,57.34709,-164.62297,-164.62834,65,7,3.5
2015,13-Jun,17:15:25,162,201501,54,-14042,21740,79.374,138,NA,0.517,2.828,15.402,I-06,10,57.65043,57.67577,-164.61664,-164.61235,53,6.9,4.1
2015,14-Jun,6:57:10,162,201501,55,-14043,21740,361.774,489,NA,0.523,2.856,15.834,J-06,10,57.98256,58.00801,-164.6063,-164.5995,46,4.9,4.8
2015,14-Jun,9:31:22,162,201501,56,-14044,21740,500.865,502,NA,0.527,2.797,15.649,K-06,10,58.3224,58.34749,-164.64029,-164.64416,42,4.8,4.8
2015,14-Jun,12:10:55,162,201501,57,-14045,21740,40.984,30,NA,0.513,2.788,14.617,L-06,10,58.64792,58.67297,-164.65091,-164.65343,36,5.1,5
2015,14-Jun,14:45:40,162,201501,58,-14046,21740,107.809,91,NA,0.526,2.999,14.812,M-06,10,58.98581,59.01247,-164.63887,-164.64685,27,5.3,5.2
2015,14-Jun,17:11:46,162,201501,59,-14047,21740,7.25,3,NA,0.538,3.025,14.23,N-06,10,59.31312,59.3403,-164.65696,-164.65383,22,6,5.8
2015,15-Jun,6:53:54,162,201501,60,-14053,21740,209.175,218,NA,0.516,2.873,15.223,L-04,10,58.68155,58.65605,-165.92569,-165.91758,37,4.9,4.8
2015,15-Jun,9:27:37,162,201501,61,-14054,21740,368.751,440,NA,0.522,2.899,15.614,K-04,10,58.34214,58.31609,-165.92797,-165.92528,44,4.3,4.2
2015,15-Jun,11:50:05,162,201501,62,-14055,21740,1183.152,1473,NA,0.512,2.789,15.463,J-04,10,58.01504,57.9901,-165.90303,-165.90826,55,6.3,3.7
2015,15-Jun,14:19:59,162,201501,63,-14056,21740,1593.3,4729,NA,0.528,2.869,16.516,I-04,31,57.67389,57.6485,-165.88237,-165.89105,64,6.3,3
2015,15-Jun,16:51:50,162,201501,64,-14057,21740,248.881,725,NA,0.518,2.807,16.743,H-04,31,57.35314,57.32807,-165.87844,-165.87274,68,6.8,3.2
2015,16-Jun,6:56:42,162,201501,65,-14058,21740,218.252,561,NA,0.506,2.818,16.534,G-04,31,57.01501,56.99005,-165.85965,-165.85145,72,7.2,3.8
2015,16-Jun,10:40:43,162,201501,67,-14060,21740,86.068,292,NA,0.527,2.906,16.511,F-04,31,56.69,56.66385,-165.84855,-165.84777,78,7.4,4
2015,16-Jun,13:26:02,162,201501,68,-14061,21740,283.68,412,NA,0.53,2.903,17.028,E-04,31,56.34144,56.31532,-165.80376,-165.80459,91,7.6,4.3
2015,16-Jun,16:06:19,162,201501,69,-14062,21740,131.75,163,NA,0.515,2.831,17.237,D-04,31,56.0298,56.00432,-165.7764,-165.77643,105,7.8,4.9
2015,17-Jun,7:05:35,162,201501,71,-14412,21740,105.05,111,NA,0.519,2.821,18.57,C-04,50,55.67852,55.65323,-165.79681,-165.8008,119,7.8,5.1
2015,17-Jun,10:38:48,162,201501,73,-14414,21740,178.7,214,NA,0.511,2.798,19.653,B-04,50,55.35557,55.33043,-165.78883,-165.78652,120,8.2,4.8
2015,21-Jun,7:03:12,162,201501,74,-14154,21740,617.5,789,NA,0.537,2.928,17.126,AZ0504,50,54.83224,54.83297,-165.50032,-165.5458,154,8.5,4.4
2015,21-Jun,10:22:45,162,201501,75,-14155,21740,793.5,866,NA,0.529,2.857,18.052,A-04,50,54.99726,55.00224,-165.72826,-165.77198,130,8,4.8
2015,21-Jun,14:23:18,162,201501,77,-14157,21740,128,129,NA,0.513,2.756,18.788,A-03,50,54.99908,55.01546,-166.30247,-166.33476,142,8.7,4.6
2015,21-Jun,17:11:28,162,201501,78,-14158,21740,19.63,20,NA,0.526,2.925,18.886,A-02,50,54.99659,55.01611,-166.92508,-166.95568,155,9,4.5
2015,22-Jun,8:26:05,162,201501,80,-14160,21740,35.69,49,NA,0.512,2.849,20.458,B-02,50,55.32225,55.34774,-166.9658,-166.97057,140,9.5,4.9
2015,22-Jun,10:58:20,162,201501,81,-14161,21740,43.6,51,NA,0.523,2.808,20.212,C-02,50,55.66171,55.68698,-166.98173,-166.98225,135,9.3,4.9
2015,22-Jun,13:32:29,162,201501,82,-14162,21740,21.4,30,NA,0.521,2.875,19.967,D-02,50,55.99055,56.01643,-167.00436,-167.00506,135,9.4,5.1
2015,22-Jun,16:48:15,162,201501,83,-14163,21740,3,6,NA,0.536,2.941,18.351,E-02,50,56.34426,56.31792,-167.04136,-167.03678,113,9.4,5
2015,23-Jun,6:55:26,162,201501,84,-14164,21740,220.3,250,NA,0.524,2.87,17.769,F-02,31,56.64181,56.66752,-167.06347,-167.06781,96,9.5,4.1
2015,23-Jun,9:32:41,162,201501,85,-14165,21740,864.636,2571,NA,0.529,2.934,16.659,G-02,31,56.98039,57.00649,-167.08788,-167.09506,74,8.7,3.5
2015,23-Jun,12:04:09,162,201501,86,-14166,21740,570.196,1702,NA,0.513,2.793,16.671,H-02,31,57.32205,57.34717,-167.12041,-167.1216,70,9.1,3.1
2015,23-Jun,14:32:25,162,201501,87,-14167,21740,389.021,1017,NA,0.515,2.799,16.904,I-02,31,57.65441,57.67959,-167.12269,-167.12118,68,8.3,3
2015,23-Jun,16:59:28,162,201501,88,-14168,21740,2185.581,3196,NA,0.521,2.774,16.727,J-02,31,57.98461,58.00923,-167.16195,-167.16968,64,7.7,3
2015,24-Jun,6:53:21,162,201501,89,-14169,21740,1144.197,4088,NA,0.507,2.774,15.747,K-02,20,58.32116,58.34599,-167.18495,-167.18977,52,6.1,4.3
2015,24-Jun,9:39:11,162,201501,90,-14170,21740,1010.29,1224,NA,0.525,2.903,17.02,L-02,20,58.65286,58.67815,-167.21233,-167.22483,44,4.8,4.1
2015,24-Jun,12:12:45,162,201501,91,-14171,21740,349.174,547,NA,0.508,2.776,15.655,M-02,20,58.98281,59.00777,-167.22923,-167.22757,39,6,5.5
2015,24-Jun,14:47:49,162,201501,92,-14172,21740,273,242,NA,0.512,2.861,15.592,M-03,20,58.99898,58.99779,-166.60661,-166.55703,34,5.9,5.8
2015,24-Jun,17:15:18,162,201501,93,-14173,21740,23.08,13,NA,0.513,2.846,15.463,M-04,20,58.9958,58.9942,-165.95602,-165.90673,31,6.7,6.5
2015,25-Jun,6:52:38,162,201501,94,-14174,21740,89.5,61,NA,0.522,2.845,15.892,N-04,20,59.30905,59.33464,-165.95651,-165.95502,24,7.2,7.1
2015,25-Jun,9:44:35,162,201501,95,-14175,21740,88.16,81,NA,0.476,2.602,15.533,O-04,20,59.62742,59.65043,-165.9272,-165.93571,25,8,8
2015,25-Jun,12:14:28,162,201501,96,-14176,21740,51.6,42,NA,0.541,2.954,14.207,O-03,20,59.6613,59.66255,-166.60285,-166.65506,28,7.2,7.2
2015,25-Jun,14:50:52,162,201501,97,-14181,21740,74.2,76,NA,0.528,2.908,15.155,N-03,20,59.35179,59.32827,-166.61571,-166.59335,28,7,7
2015,25-Jun,17:39:26,162,201501,98,-14182,21740,157.6,168,NA,0.521,2.837,15.884,N-02,20,59.33036,59.33162,-167.20148,-167.25112,32,6,5.9
2015,26-Jun,6:51:56,162,201501,99,-14183,21740,292.3,274,NA,0.516,2.879,16.135,O-02,20,59.64832,59.66672,-167.26599,-167.30181,31,4.8,4.5
2015,26-Jun,9:41:22,162,201501,100,-14177,21740,403.2,388,NA,0.516,2.821,15.741,O-01,20,59.65614,59.67815,-167.94682,-167.97166,36,4.4,3.9
2015,26-Jun,12:15:24,162,201501,101,-14178,21740,32.3,40,NA,0.54,3.079,15.516,P-01,20,59.9871,60.01367,-167.98309,-167.99873,26,5.6,5.5
2015,26-Jun,14:57:19,162,201501,102,-14179,21740,455.3,512,NA,0.509,2.791,16.025,P-18,20,60.00441,59.98331,-168.64502,-168.67208,39,4.2,3.4
2015,26-Jun,17:37:48,162,201501,103,-14180,21740,183.8,207,NA,0.504,2.741,15.701,O-18,20,59.67515,59.65212,-168.6296,-168.61224,40,4.4,2.7
2015,27-Jun,6:54:39,162,201501,104,-14184,21740,296.158,348,NA,0.527,2.985,16.444,N-18,20,59.34784,59.32518,-168.57953,-168.55142,42,4,3.2
2015,27-Jun,9:26:43,162,201501,105,-14185,21740,589.9,679,NA,0.521,2.807,16.73,M-18,20,59.0128,58.98758,-168.54994,-168.5473,46,4.1,3
2015,27-Jun,12:00:46,162,201501,106,-14186,21740,532.448,1614,NA,0.524,2.857,16.433,L-18,20,58.67924,58.65543,-168.50355,-168.48501,53,4.2,2.8
2015,27-Jun,14:58:48,162,201501,107,-14187,21740,523.007,1018,NA,0.513,2.851,16.912,K-18,41,58.34618,58.32499,-168.47722,-168.44986,65,5.4,2.3
2015,28-Jun,7:16:35,162,201501,108,-14188,21740,962.06,2320,NA,0.535,2.939,16.953,J-18,42,57.98861,57.96281,-168.42708,-168.41615,69,5.7,2.6
2015,28-Jun,9:58:14,162,201501,109,-14189,21740,960.521,2478,NA,0.513,2.766,16.493,I-18,42,57.66358,57.63872,-168.38627,-168.3842,70,6.8,2.7
2015,28-Jun,12:23:43,162,201501,110,-14190,21740,1501.781,3702,NA,0.534,2.895,16.864,H-18,32,57.33856,57.31255,-168.37043,-168.37336,73,7.3,3.3
2015,28-Jun,14:56:42,162,201501,111,-14191,21740,1504.461,3509,NA,0.515,2.744,16.389,G-18,32,57.01378,56.9891,-168.33671,-168.33543,80,8,3.7
2015,29-Jun,7:54:41,162,201501,114,-14194,21740,140.1,194,NA,0.511,2.852,17.607,F-18,50,56.65174,56.67729,-168.28141,-168.28593,107,8.5,4.7
2015,29-Jun,14:42:05,162,201501,117,-14197,21740,12.3,15,NA,0.296,1.637,16.977,E-18,50,56.33499,56.32147,-168.25088,-168.24037,154,9.1,4.4
2015,30-Jun,8:06:24,162,201501,120,-14294,21740,431.2,467,NA,0.521,2.865,17.524,C-18,50,55.65915,55.68489,-168.18892,-168.18659,136,9.1,4.9
2015,30-Jun,10:39:14,162,201501,121,-14295,21740,87,97,NA,0.534,2.996,16.521,D-18,50,55.9812,56.00379,-168.21751,-168.24366,149,8.9,4.6
2015,30-Jun,14:09:22,162,201501,122,-14296,21740,206,269,NA,0.505,2.838,16.601,E-19,50,56.33466,56.33696,-168.86506,-168.91067,128,8.9,4.9
2015,30-Jun,18:09:21,162,201501,124,-14298,21740,72.3,88,NA,0.266,1.52,16.763,E-20,50,56.3562,56.35615,-169.48559,-169.46105,136,9,4.7
2015,1-Jul,7:01:17,162,201501,125,-14391,21740,114.454,179,NA,0.513,2.771,14.938,G-20,42,56.986,57.00869,-169.56752,-169.54868,60,8.2,4.8
2015,1-Jul,9:25:22,162,201501,126,-14392,21740,4281.813,7704,NA,0.503,2.701,14.661,HG2019,42,57.15541,57.17475,-169.33069,-169.30371,72,8.1,4.5
2015,1-Jul,12:21:07,162,201501,127,-14393,21740,1864.631,3238,NA,0.516,2.812,15.143,H-20,42,57.32033,57.32758,-169.57669,-169.6213,61,7.7,3.8
2015,3-Jul,7:03:38,162,201501,128,-14394,21740,1573.931,2503,NA,0.512,2.747,16.232,IH2019,42,57.4945,57.5096,-169.36365,-169.39983,71,7.6,4.1
2015,3-Jul,9:37:59,162,201501,129,-14395,21740,1953.09,3775,NA,0.508,2.771,15.847,I-20,42,57.65321,57.66868,-169.62623,-169.66253,71,7.6,3.9
2015,3-Jul,12:35:53,162,201501,130,-14396,21740,641.446,1066,NA,0.502,2.758,16.546,J-20,42,57.98581,58.00735,-169.69356,-169.71665,70,7.4,2.6
2015,3-Jul,15:33:38,162,201501,131,-14397,21740,393.977,910,NA,0.508,2.823,16.988,K-20,41,58.3223,58.34535,-169.72886,-169.74906,69,6.6,1.6
2015,4-Jul,6:52:10,162,201501,132,-14398,21740,619.974,961,NA,0.533,2.874,16.693,L-20,41,58.65035,58.67356,-169.78599,-169.7642,67,6,1.2
2015,4-Jul,11:01:28,162,201501,133,-14399,21740,1432.135,2168,NA,0.518,2.758,16.88,M-20,41,58.97713,59.00117,-169.83822,-169.82636,64,5.2,0
2015,4-Jul,13:51:31,162,201501,134,-14400,21740,4351.401,6526,NA,0.521,2.907,17.206,N-20,41,59.31184,59.33798,-169.86797,-169.87014,60,5.4,0
2015,4-Jul,16:41:43,162,201501,135,-14401,21740,910.614,1521,NA,0.517,2.901,17.116,O-20,41,59.6544,59.68032,-169.91512,-169.92115,56,5.3,0.9
2015,5-Jul,6:54:46,162,201501,136,-14402,21740,645.69,845,NA,0.51,2.819,16.579,P-20,41,59.98266,60.00416,-169.94705,-169.97377,54,6.1,0.5
2015,5-Jul,9:29:26,162,201501,137,-14403,21740,2256.927,2925,NA,0.51,2.777,15.924,Q-20,20,60.32444,60.34042,-170.00278,-170.04131,52,5.9,0.4
2015,5-Jul,12:01:54,162,201501,138,-14404,21740,264.712,324,NA,0.495,2.766,16.148,Q-21,41,60.32379,60.3262,-170.60088,-170.65058,61,5.9,-1
2015,5-Jul,14:47:44,162,201501,139,-14405,21740,207.964,266,NA,0.409,2.252,16.16,Q-22,41,60.32697,60.32575,-171.33536,-171.37593,66,6.1,-1.3
2015,5-Jul,17:18:41,162,201501,140,-14406,21740,1173.84,1574,NA,0.508,2.779,17.395,P-22,41,60.01406,59.98909,-171.31875,-171.31595,69,6.2,-1.3
2015,6-Jul,10:56:45,162,201501,141,-14566,21740,745,943,NA,0.514,2.808,17.159,P-21,41,60.00405,60.00188,-170.58407,-170.63408,64,5.5,-1
2015,6-Jul,14:18:58,162,201501,142,-14567,21740,603.884,858,NA,0.51,2.788,17.491,O-21,41,59.67915,59.65531,-170.55794,-170.57334,66,5.4,-0.8
2015,6-Jul,17:19:07,162,201501,143,-14568,21740,809.447,1170,NA,0.511,2.837,17.097,N-21,41,59.3325,59.33355,-170.52475,-170.57442,68,6,-0.9
2015,7-Jul,6:55:47,162,201501,144,-14407,21740,3534.81,4952,NA,0.522,2.892,17.535,N-22,41,59.33563,59.31789,-171.19122,-171.15413,75,6.1,-1
2015,7-Jul,9:41:43,162,201501,145,-14408,21740,640,1017,NA,0.509,2.767,17.146,M-22,41,59.01578,58.99091,-171.13643,-171.13433,77,6.1,-1.1
2015,7-Jul,12:31:19,162,201501,146,-14409,21740,303.252,493,NA,0.506,2.821,17.387,L-22,41,58.68196,58.65676,-171.08437,-171.07839,83,6.2,-0.1
2015,7-Jul,16:57:58,162,201501,148,-14411,21740,977.444,2200,NA,0.514,2.818,17.047,K-22,41,58.33854,58.31319,-170.96793,-170.96649,83,7.2,1.2
2015,8-Jul,7:03:51,162,201501,149,-14474,21740,473.56,651,NA,0.518,2.76,16.567,J-22,42,58.00228,57.98555,-170.99526,-170.96085,87,8.3,2.6
2015,8-Jul,10:04:06,162,201501,150,-14475,21740,825.358,1112,NA,0.511,2.797,17.454,I-22,42,57.68427,57.66509,-170.91143,-170.88113,86,7.8,3.9
