YEAR,HAULJOIN,STRATUM,STATIONID,SPECIES_CODE,SEX,LENGTH,WEIGHT,AGE,SPECIMENID,STATIONYEAR,LON,LAT
2019,-18977,31,C-06,21740,2,530,988,6,98,2019_C-06,-164.5875,55.66857
2019,-18977,31,C-06,21740,2,540,1062,8,99,2019_C-06,-164.5875,55.66857
2018,-17638,31,C-06,21740,1,490,834,7,217,2018_C-06,-164.60495,55.6792
2018,-17638,31,C-06,21740,1,520,916,11,218,2018_C-06,-164.60495,55.6792
2018,-17638,31,C-06,21740,2,560,974,8,219,2018_C-06,-164.60495,55.6792
2018,-17638,31,C-06,21740,2,600,1432,11,220,2018_C-06,-164.60495,55.6792
2018,-17638,31,C-06,21740,2,480,832,6,221,2018_C-06,-164.60495,55.6792
2018,-17585,31,C-07,21740,1,440,570,5,104,2018_C-07,-164.00462,55.66014
2018,-17585,31,C-07,21740,2,480,765,5,105,2018_C-07,-164.00462,55.66014
2018,-17585,31,C-07,21740,2,470,640,5,106,2018_C-07,-164.00462,55.66014
2018,-17585,31,C-07,21740,2,440,565,5,107,2018_C-07,-164.00462,55.66014
2018,-17585,31,C-07,21740,2,470,630,5,108,2018_C-07,-164.00462,55.66014
2015,-14137,31,C-07,21740,2,580,1138,7,161,2015_C-07,-164.00928,55.66385
2015,-14137,31,C-07,21740,1,530,888,8,162,2015_C-07,-164.00928,55.66385
2015,-14137,31,C-07,21740,1,490,784,7,163,2015_C-07,-164.00928,55.66385
2015,-14137,31,C-07,21740,2,530,922,7,164,2015_C-07,-164.00928,55.66385
2015,-14137,31,C-07,21740,2,560,1154,8,165,2015_C-07,-164.00928,55.66385
2015,-14137,31,C-07,21740,1,490,754,7,166,2015_C-07,-164.00928,55.66385
2019,-18978,31,C-07,21740,1,490,834,6,100,2019_C-07,-164.00599,55.67489
2019,-18978,31,C-07,21740,1,480,826,6,101,2019_C-07,-164.00599,55.67489
2019,-18978,31,C-07,21740,1,470,870,7,102,2019_C-07,-164.00599,55.67489
2019,-18978,31,C-07,21740,2,480,932,6,103,2019_C-07,-164.00599,55.67489
2019,-18978,31,C-07,21740,2,490,796,6,104,2019_C-07,-164.00599,55.67489
2018,-17608,31,C-08,21740,1,440,624,6,102,2018_C-08,-163.43367,55.65546
2018,-17608,31,C-08,21740,1,530,800,6,103,2018_C-08,-163.43367,55.65546
2018,-17608,31,C-08,21740,2,520,790,6,104,2018_C-08,-163.43367,55.65546
2018,-17608,31,C-08,21740,2,530,944,6,105,2018_C-08,-163.43367,55.65546
2018,-17608,31,C-08,21740,2,500,726,8,106,2018_C-08,-163.43367,55.65546
2019,-18779,31,C-08,21740,1,530,980,6,68,2019_C-08,-163.40103,55.66445
2019,-18779,31,C-08,21740,1,510,924,6,69,2019_C-08,-163.40103,55.66445
2019,-18779,31,C-08,21740,2,510,958,7,70,2019_C-08,-163.40103,55.66445
2019,-18779,31,C-08,21740,2,550,1036,6,71,2019_C-08,-163.40103,55.66445
2019,-18779,31,C-08,21740,2,500,958,6,72,2019_C-08,-163.40103,55.66445
2016,-15266,31,C-08,21740,1,410,566,4,103,2016_C-08,-163.39615,55.667
2016,-15266,31,C-08,21740,2,410,598,5,107,2016_C-08,-163.39615,55.667
2016,-15266,31,C-08,21740,2,410,600,5,104,2016_C-08,-163.39615,55.667
2016,-15266,31,C-08,21740,2,420,654,4,105,2016_C-08,-163.39615,55.667
2016,-15266,31,C-08,21740,2,380,420,4,106,2016_C-08,-163.39615,55.667
2015,-14129,31,C-08,21740,2,560,1140,6,102,2015_C-08,-163.39825,55.67248
2015,-14129,31,C-08,21740,2,450,516,6,103,2015_C-08,-163.39825,55.67248
2015,-14129,31,C-08,21740,2,370,334,3,104,2015_C-08,-163.39825,55.67248
2015,-14129,31,C-08,21740,1,470,592,6,105,2015_C-08,-163.39825,55.67248
2015,-14129,31,C-08,21740,1,390,380,4,106,2015_C-08,-163.39825,55.67248
2015,-14129,31,C-08,21740,1,400,436,3,107,2015_C-08,-163.39825,55.67248
2017,-16531,31,C-08,21740,2,490,846,6,261,2017_C-08,-163.41246,55.68082
2017,-16531,31,C-08,21740,2,510,926,8,262,2017_C-08,-163.41246,55.68082
2017,-16531,31,C-08,21740,2,440,660,4,263,2017_C-08,-163.41246,55.68082
2017,-16531,31,C-08,21740,1,420,538,5,264,2017_C-08,-163.41246,55.68082
2017,-16531,31,C-08,21740,1,430,600,6,265,2017_C-08,-163.41246,55.68082
2017,-16366,10,C-09,21740,3,150,24,1,101,2017_C-09,-162.83204,55.65785
2017,-16366,10,C-09,21740,2,510,788,9,102,2017_C-09,-162.83204,55.65785
2017,-16366,10,C-09,21740,2,490,758,5,103,2017_C-09,-162.83204,55.65785
2017,-16366,10,C-09,21740,2,450,616,5,104,2017_C-09,-162.83204,55.65785
2018,-17592,10,C-09,21740,1,170,20,1,96,2018_C-09,-162.83132,55.67728
2018,-17592,10,C-09,21740,2,450,600,6,97,2018_C-09,-162.83132,55.67728
2018,-17592,10,C-09,21740,2,580,1230,9,98,2018_C-09,-162.83132,55.67728
2018,-17592,10,C-09,21740,1,480,715,6,93,2018_C-09,-162.83132,55.67728
2018,-17592,10,C-09,21740,1,520,755,7,94,2018_C-09,-162.83132,55.67728
2018,-17592,10,C-09,21740,1,470,610,8,95,2018_C-09,-162.83132,55.67728
2016,-15256,10,C-09,21740,2,440,598,5,93,2016_C-09,-162.82214,55.67869
2016,-15256,10,C-09,21740,1,430,572,4,94,2016_C-09,-162.82214,55.67869
2016,-15256,10,C-09,21740,1,460,626,4,95,2016_C-09,-162.82214,55.67869
2016,-15256,10,C-09,21740,1,440,624,4,96,2016_C-09,-162.82214,55.67869
2016,-15256,10,C-09,21740,1,440,654,7,97,2016_C-09,-162.82214,55.67869
2015,-14128,10,C-09,21740,1,560,1130,8,96,2015_C-09,-162.81077,55.67969
2015,-14128,10,C-09,21740,2,670,1530,13,94,2015_C-09,-162.81077,55.67969
2015,-14128,10,C-09,21740,1,550,1130,10,95,2015_C-09,-162.81077,55.67969
2015,-14128,10,C-09,21740,1,530,996,7,97,2015_C-09,-162.81077,55.67969
2015,-14128,10,C-09,21740,1,500,892,8,98,2015_C-09,-162.81077,55.67969
2015,-14128,10,C-09,21740,1,420,496,6,99,2015_C-09,-162.81077,55.67969
2015,-14128,10,C-09,21740,1,190,46,1,100,2015_C-09,-162.81077,55.67969
2015,-14128,10,C-09,21740,3,170,30,1,101,2015_C-09,-162.81077,55.67969
2017,-16667,50,C-18,21740,2,180,44,2,430,2017_C-18,-168.18081,55.65603
2017,-16667,50,C-18,21740,1,530,1178,9,431,2017_C-18,-168.18081,55.65603
2017,-16667,50,C-18,21740,2,480,848,6,432,2017_C-18,-168.18081,55.65603
2017,-16667,50,C-18,21740,2,490,756,9,433,2017_C-18,-168.18081,55.65603
2017,-16667,50,C-18,21740,2,540,1064,8,434,2017_C-18,-168.18081,55.65603
2017,-16667,50,C-18,21740,1,520,842,10,435,2017_C-18,-168.18081,55.65603
2015,-14294,50,C-18,21740,1,540,962,7,557,2015_C-18,-168.18892,55.65915
2015,-14294,50,C-18,21740,1,480,710,7,558,2015_C-18,-168.18892,55.65915
2015,-14294,50,C-18,21740,1,530,788,7,559,2015_C-18,-168.18892,55.65915
2015,-14294,50,C-18,21740,2,480,662,6,560,2015_C-18,-168.18892,55.65915
2015,-14294,50,C-18,21740,2,560,1018,6,561,2015_C-18,-168.18892,55.65915
2015,-14294,50,C-18,21740,2,530,930,7,562,2015_C-18,-168.18892,55.65915
2016,-15385,50,C-18,21740,1,460,698,8,281,2016_C-18,-168.19127,55.66384
2016,-15385,50,C-18,21740,2,490,802,6,282,2016_C-18,-168.19127,55.66384
2016,-15385,50,C-18,21740,2,460,780,4,283,2016_C-18,-168.19127,55.66384
2016,-15385,50,C-18,21740,2,570,1076,8,284,2016_C-18,-168.19127,55.66384
2016,-15385,50,C-18,21740,2,520,874,7,285,2016_C-18,-168.19127,55.66384
2018,-17701,50,C-18,21740,1,300,200,2,242,2018_C-18,-168.22903,55.67516
2018,-17701,50,C-18,21740,1,290,185,2,243,2018_C-18,-168.22903,55.67516
2018,-17701,50,C-18,21740,2,360,330,3,244,2018_C-18,-168.22903,55.67516
2018,-17701,50,C-18,21740,2,530,760,8,245,2018_C-18,-168.22903,55.67516
2018,-17701,50,C-18,21740,2,280,150,2,246,2018_C-18,-168.22903,55.67516
2018,-17698,50,D-01,21740,1,440,570,5,235,2018_D-01,-167.58967,55.99831
2018,-17698,50,D-01,21740,2,400,500,5,236,2018_D-01,-167.58967,55.99831
2017,-16837,50,D-01,21740,2,470,874,6,415,2017_D-01,-167.62622,56.01294
2017,-16837,50,D-01,21740,2,550,1136,10,416,2017_D-01,-167.62622,56.01294
2017,-16837,50,D-01,21740,1,470,854,5,417,2017_D-01,-167.62622,56.01294
2017,-16837,50,D-01,21740,2,500,884,5,418,2017_D-01,-167.62622,56.01294
2017,-16837,50,D-01,21740,1,500,784,7,419,2017_D-01,-167.62622,56.01294
2016,-15383,50,D-02,21740,1,410,548,4,276,2016_D-02,-167.0107,55.98868
2016,-15383,50,D-02,21740,1,390,492,4,277,2016_D-02,-167.0107,55.98868
2016,-15383,50,D-02,21740,2,410,514,4,278,2016_D-02,-167.0107,55.98868
2016,-15383,50,D-02,21740,2,410,574,4,279,2016_D-02,-167.0107,55.98868
2016,-15383,50,D-02,21740,2,420,518,5,280,2016_D-02,-167.0107,55.98868
2015,-14162,50,D-02,21740,1,500,828,7,372,2015_D-02,-167.00436,55.99055
2015,-14162,50,D-02,21740,1,380,406,3,373,2015_D-02,-167.00436,55.99055
2015,-14162,50,D-02,21740,2,570,1044,7,368,2015_D-02,-167.00436,55.99055
2015,-14162,50,D-02,21740,2,490,738,7,369,2015_D-02,-167.00436,55.99055
2015,-14162,50,D-02,21740,2,340,268,3,370,2015_D-02,-167.00436,55.99055
2015,-14162,50,D-02,21740,1,500,822,7,371,2015_D-02,-167.00436,55.99055
2017,-16566,50,D-02,21740,2,510,1070,6,214,2017_D-02,-167.00976,55.99219
2017,-16566,50,D-02,21740,2,490,735,7,215,2017_D-02,-167.00976,55.99219
2017,-16566,50,D-02,21740,1,510,910,11,216,2017_D-02,-167.00976,55.99219
2017,-16566,50,D-02,21740,1,440,725,6,217,2017_D-02,-167.00976,55.99219
2017,-16566,50,D-02,21740,1,480,700,6,218,2017_D-02,-167.00976,55.99219
2018,-17697,50,D-02,21740,1,530,985,10,231,2018_D-02,-166.96555,56.0005
2018,-17697,50,D-02,21740,2,470,605,5,232,2018_D-02,-166.96555,56.0005
2018,-17697,50,D-02,21740,2,560,1145,11,233,2018_D-02,-166.96555,56.0005
2018,-17697,50,D-02,21740,2,540,1010,8,234,2018_D-02,-166.96555,56.0005
2018,-17696,50,D-03,21740,2,460,730,5,230,2018_D-03,-166.38513,56.00039
2015,-14149,50,D-03,21740,2,500,806,7,285,2015_D-03,-166.40105,56.00575
2015,-14149,50,D-03,21740,1,600,1296,8,282,2015_D-03,-166.40105,56.00575
2015,-14149,50,D-03,21740,1,500,840,8,283,2015_D-03,-166.40105,56.00575
2015,-14149,50,D-03,21740,2,560,1076,10,284,2015_D-03,-166.40105,56.00575
2015,-14149,50,D-03,21740,2,500,780,7,286,2015_D-03,-166.40105,56.00575
2015,-14149,50,D-03,21740,2,530,890,7,287,2015_D-03,-166.40105,56.00575
2017,-16537,31,D-04,21740,2,500,840,6,148,2017_D-04,-165.78632,55.98898
2017,-16537,31,D-04,21740,2,460,650,5,149,2017_D-04,-165.78632,55.98898
2017,-16537,31,D-04,21740,2,520,1080,11,150,2017_D-04,-165.78632,55.98898
2017,-16537,31,D-04,21740,1,520,755,9,146,2017_D-04,-165.78632,55.98898
2017,-16537,31,D-04,21740,2,460,800,5,147,2017_D-04,-165.78632,55.98898
2016,-15373,31,D-04,21740,2,420,598,4,274,2016_D-04,-165.78898,56.01141
2016,-15373,31,D-04,21740,2,440,672,4,275,2016_D-04,-165.78898,56.01141
2016,-15373,31,D-04,21740,2,400,490,4,276,2016_D-04,-165.78898,56.01141
2016,-15373,31,D-04,21740,1,560,956,9,278,2016_D-04,-165.78898,56.01141
2016,-15373,31,D-04,21740,1,390,474,4,279,2016_D-04,-165.78898,56.01141
2016,-15373,31,D-04,21740,1,420,556,4,277,2016_D-04,-165.78898,56.01141
2018,-17723,31,D-04,21740,1,470,575,6,225,2018_D-04,-165.7873,56.01851
2018,-17723,31,D-04,21740,1,540,980,9,226,2018_D-04,-165.7873,56.01851
2018,-17723,31,D-04,21740,1,420,555,5,227,2018_D-04,-165.7873,56.01851
2018,-17723,31,D-04,21740,2,450,610,6,228,2018_D-04,-165.7873,56.01851
2018,-17723,31,D-04,21740,2,580,1155,7,229,2018_D-04,-165.7873,56.01851
2019,-19010,31,D-04,21740,2,150,24,1,194,2019_D-04,-165.7949,56.0232
2019,-19010,31,D-04,21740,2,610,1754,10,195,2019_D-04,-165.7949,56.0232
2019,-19010,31,D-04,21740,2,570,1278,7,196,2019_D-04,-165.7949,56.0232
2019,-19010,31,D-04,21740,2,530,1106,7,197,2019_D-04,-165.7949,56.0232
2019,-19010,31,D-04,21740,2,490,762,6,198,2019_D-04,-165.7949,56.0232
2019,-19010,31,D-04,21740,2,560,1356,6,199,2019_D-04,-165.7949,56.0232
2015,-14062,31,D-04,21740,2,510,698,7,313,2015_D-04,-165.7764,56.0298
2015,-14062,31,D-04,21740,1,520,976,7,314,2015_D-04,-165.7764,56.0298
2015,-14062,31,D-04,21740,1,510,940,7,315,2015_D-04,-165.7764,56.0298
2015,-14062,31,D-04,21740,1,470,672,8,316,2015_D-04,-165.7764,56.0298
2015,-14062,31,D-04,21740,2,550,970,8,317,2015_D-04,-165.7764,56.0298
2015,-14062,31,D-04,21740,1,490,806,7,318,2015_D-04,-165.7764,56.0298
2018,-17636,31,D-05,21740,1,490,780,6,207,2018_D-05,-165.15978,55.98443
2018,-17636,31,D-05,21740,1,470,656,NA,208,2018_D-05,-165.15978,55.98443
2018,-17636,31,D-05,21740,1,500,858,6,209,2018_D-05,-165.15978,55.98443
2018,-17636,31,D-05,21740,2,590,1418,7,210,2018_D-05,-165.15978,55.98443
2018,-17636,31,D-05,21740,2,530,1022,6,211,2018_D-05,-165.15978,55.98443
2019,-19001,31,D-05,21740,1,310,198,2,176,2019_D-05,-165.16671,55.98544
2019,-19001,31,D-05,21740,1,480,802,6,177,2019_D-05,-165.16671,55.98544
2019,-19001,31,D-05,21740,2,480,720,5,178,2019_D-05,-165.16671,55.98544
2019,-19001,31,D-05,21740,2,460,676,7,179,2019_D-05,-165.16671,55.98544
2019,-19001,31,D-05,21740,2,550,1128,6,180,2019_D-05,-165.16671,55.98544
2019,-19001,31,D-05,21740,2,160,NA,1,181,2019_D-05,-165.16671,55.98544
2017,-16815,31,D-05,21740,1,530,908,6,306,2017_D-05,-165.1814,55.98851
2017,-16815,31,D-05,21740,2,450,586,5,307,2017_D-05,-165.1814,55.98851
2017,-16815,31,D-05,21740,2,440,712,6,308,2017_D-05,-165.1814,55.98851
2017,-16815,31,D-05,21740,2,450,592,4,309,2017_D-05,-165.1814,55.98851
2017,-16815,31,D-05,21740,2,440,672,4,310,2017_D-05,-165.1814,55.98851
2015,-14118,31,D-05,21740,2,560,1004,7,182,2015_D-05,-165.16083,55.99015
2015,-14118,31,D-05,21740,1,480,762,7,179,2015_D-05,-165.16083,55.99015
2015,-14118,31,D-05,21740,1,500,820,8,180,2015_D-05,-165.16083,55.99015
2015,-14118,31,D-05,21740,1,520,1024,6,181,2015_D-05,-165.16083,55.99015
2015,-14118,31,D-05,21740,2,470,616,7,183,2015_D-05,-165.16083,55.99015
2015,-14118,31,D-05,21740,2,500,762,7,184,2015_D-05,-165.16083,55.99015
2016,-15374,31,D-05,21740,2,400,562,4,280,2016_D-05,-165.17626,56.00863
2016,-15374,31,D-05,21740,2,400,474,5,281,2016_D-05,-165.17626,56.00863
2016,-15374,31,D-05,21740,2,440,632,4,282,2016_D-05,-165.17626,56.00863
2016,-15374,31,D-05,21740,1,390,522,4,283,2016_D-05,-165.17626,56.00863
2016,-15374,31,D-05,21740,1,410,538,4,284,2016_D-05,-165.17626,56.00863
2016,-15374,31,D-05,21740,1,400,480,4,285,2016_D-05,-165.17626,56.00863
2018,-17635,31,D-06,21740,1,400,450,5,202,2018_D-06,-164.57631,55.99172
2018,-17635,31,D-06,21740,1,430,522,6,203,2018_D-06,-164.57631,55.99172
2018,-17635,31,D-06,21740,1,450,600,5,204,2018_D-06,-164.57631,55.99172
2018,-17635,31,D-06,21740,2,550,742,10,205,2018_D-06,-164.57631,55.99172
2018,-17635,31,D-06,21740,2,470,714,NA,206,2018_D-06,-164.57631,55.99172
2019,-19000,31,D-06,21740,1,480,826,6,170,2019_D-06,-164.57777,56.00138
2019,-19000,31,D-06,21740,1,480,724,6,171,2019_D-06,-164.57777,56.00138
2019,-19000,31,D-06,21740,1,160,32,1,172,2019_D-06,-164.57777,56.00138
2019,-19000,31,D-06,21740,1,490,760,6,173,2019_D-06,-164.57777,56.00138
2019,-19000,31,D-06,21740,1,450,690,6,174,2019_D-06,-164.57777,56.00138
2019,-19000,31,D-06,21740,1,410,554,5,175,2019_D-06,-164.57777,56.00138
2015,-14117,31,D-06,21740,2,510,854,7,177,2015_D-06,-164.56741,56.00239
2015,-14117,31,D-06,21740,1,520,850,7,178,2015_D-06,-164.56741,56.00239
2015,-14117,31,D-06,21740,2,510,790,6,173,2015_D-06,-164.56741,56.00239
2015,-14117,31,D-06,21740,1,610,1494,8,174,2015_D-06,-164.56741,56.00239
2015,-14117,31,D-06,21740,1,400,482,4,175,2015_D-06,-164.56741,56.00239
2015,-14117,31,D-06,21740,2,560,900,7,176,2015_D-06,-164.56741,56.00239
2017,-16522,31,D-06,21740,2,480,940,6,106,2017_D-06,-164.59015,56.00439
2017,-16522,31,D-06,21740,2,410,560,5,107,2017_D-06,-164.59015,56.00439
2017,-16522,31,D-06,21740,1,500,805,9,108,2017_D-06,-164.59015,56.00439
2017,-16522,31,D-06,21740,1,420,585,5,109,2017_D-06,-164.59015,56.00439
2017,-16522,31,D-06,21740,1,430,605,4,110,2017_D-06,-164.59015,56.00439
2016,-15297,31,D-06,21740,1,400,438,4,221,2016_D-06,-164.58206,56.00578
2016,-15297,31,D-06,21740,2,460,606,5,222,2016_D-06,-164.58206,56.00578
2016,-15297,31,D-06,21740,2,410,496,4,223,2016_D-06,-164.58206,56.00578
2016,-15297,31,D-06,21740,2,410,482,4,224,2016_D-06,-164.58206,56.00578
2016,-15297,31,D-06,21740,2,440,666,4,225,2016_D-06,-164.58206,56.00578
2018,-17586,31,D-07,21740,1,460,665,5,109,2018_D-07,-164.04002,55.98205
2018,-17586,31,D-07,21740,1,480,785,6,110,2018_D-07,-164.04002,55.98205
2018,-17586,31,D-07,21740,1,490,695,7,111,2018_D-07,-164.04002,55.98205
2018,-17586,31,D-07,21740,1,440,575,5,112,2018_D-07,-164.04002,55.98205
2018,-17586,31,D-07,21740,2,460,685,5,113,2018_D-07,-164.04002,55.98205
2015,-14116,31,D-07,21740,1,510,814,9,168,2015_D-07,-164.03867,55.985
2015,-14116,31,D-07,21740,2,550,998,7,167,2015_D-07,-164.03867,55.985
2015,-14116,31,D-07,21740,1,500,794,7,169,2015_D-07,-164.03867,55.985
2015,-14116,31,D-07,21740,2,530,1010,7,170,2015_D-07,-164.03867,55.985
2015,-14116,31,D-07,21740,1,460,622,6,172,2015_D-07,-164.03867,55.985
2015,-14116,31,D-07,21740,1,480,768,7,171,2015_D-07,-164.03867,55.985
2017,-16527,31,D-07,21740,1,510,720,9,65,2017_D-07,-164.03443,55.98589
2017,-16527,31,D-07,21740,1,510,850,6,66,2017_D-07,-164.03443,55.98589
2017,-16527,31,D-07,21740,1,490,785,7,67,2017_D-07,-164.03443,55.98589
2017,-16527,31,D-07,21740,2,710,1985,NA,68,2017_D-07,-164.03443,55.98589
2017,-16527,31,D-07,21740,2,550,1065,9,69,2017_D-07,-164.03443,55.98589
2019,-18979,31,D-07,21740,1,470,742,6,105,2019_D-07,-164.0336,55.98878
2019,-18979,31,D-07,21740,2,150,18,1,106,2019_D-07,-164.0336,55.98878
2019,-18979,31,D-07,21740,2,460,714,6,107,2019_D-07,-164.0336,55.98878
2019,-18979,31,D-07,21740,2,520,926,6,108,2019_D-07,-164.0336,55.98878
2019,-18979,31,D-07,21740,2,490,886,6,109,2019_D-07,-164.0336,55.98878
2019,-18979,31,D-07,21740,2,510,934,7,110,2019_D-07,-164.0336,55.98878
2016,-15298,31,D-07,21740,2,420,540,4,226,2016_D-07,-164.05893,55.99116
2016,-15298,31,D-07,21740,2,410,564,4,227,2016_D-07,-164.05893,55.99116
2016,-15298,31,D-07,21740,2,390,512,4,228,2016_D-07,-164.05893,55.99116
2016,-15298,31,D-07,21740,2,390,488,4,229,2016_D-07,-164.05893,55.99116
2016,-15298,31,D-07,21740,2,400,466,4,230,2016_D-07,-164.05893,55.99116
2018,-17609,31,D-08,21740,1,460,616,7,107,2018_D-08,-163.3823,55.98506
2018,-17609,31,D-08,21740,1,510,828,6,108,2018_D-08,-163.3823,55.98506
2018,-17609,31,D-08,21740,1,500,820,7,109,2018_D-08,-163.3823,55.98506
2018,-17609,31,D-08,21740,2,560,982,11,110,2018_D-08,-163.3823,55.98506
2018,-17609,31,D-08,21740,2,530,1006,11,111,2018_D-08,-163.3823,55.98506
2016,-15267,31,D-08,21740,1,390,510,4,108,2016_D-08,-163.39741,55.99564
2016,-15267,31,D-08,21740,1,420,586,4,109,2016_D-08,-163.39741,55.99564
2016,-15267,31,D-08,21740,1,390,490,4,110,2016_D-08,-163.39741,55.99564
2016,-15267,31,D-08,21740,1,400,472,4,111,2016_D-08,-163.39741,55.99564
2016,-15267,31,D-08,21740,2,420,558,4,112,2016_D-08,-163.39741,55.99564
2015,-13974,31,D-08,21740,1,520,762,7,109,2015_D-08,-163.3968,55.99596
2015,-13974,31,D-08,21740,1,520,840,7,110,2015_D-08,-163.3968,55.99596
2015,-13974,31,D-08,21740,1,470,630,6,111,2015_D-08,-163.3968,55.99596
2015,-13974,31,D-08,21740,2,550,982,7,112,2015_D-08,-163.3968,55.99596
2015,-13974,31,D-08,21740,2,520,758,7,113,2015_D-08,-163.3968,55.99596
2015,-13974,31,D-08,21740,2,410,426,4,114,2015_D-08,-163.3968,55.99596
2015,-13974,31,D-08,21740,3,160,26,1,115,2015_D-08,-163.3968,55.99596
2015,-13974,31,D-08,21740,3,160,28,1,116,2015_D-08,-163.3968,55.99596
2017,-16530,31,D-08,21740,2,160,28,1,255,2017_D-08,-163.41173,56.00817
2017,-16530,31,D-08,21740,2,470,758,5,256,2017_D-08,-163.41173,56.00817
2017,-16530,31,D-08,21740,2,460,738,6,257,2017_D-08,-163.41173,56.00817
2017,-16530,31,D-08,21740,1,450,622,7,258,2017_D-08,-163.41173,56.00817
2017,-16530,31,D-08,21740,1,420,524,5,259,2017_D-08,-163.41173,56.00817
2017,-16530,31,D-08,21740,1,470,618,8,260,2017_D-08,-163.41173,56.00817
2017,-16367,31,D-09,21740,2,410,524,5,105,2017_D-09,-162.81395,55.97655
2017,-16367,31,D-09,21740,2,550,1014,9,106,2017_D-09,-162.81395,55.97655
2017,-16367,31,D-09,21740,2,430,592,4,107,2017_D-09,-162.81395,55.97655
2017,-16367,31,D-09,21740,2,460,648,4,108,2017_D-09,-162.81395,55.97655
2017,-16367,31,D-09,21740,1,450,710,4,109,2017_D-09,-162.81395,55.97655
2015,-13960,31,D-09,21740,2,560,1108,7,82,2015_D-09,-162.8138,56.00338
2015,-13960,31,D-09,21740,2,380,336,3,83,2015_D-09,-162.8138,56.00338
2015,-13960,31,D-09,21740,1,490,704,7,84,2015_D-09,-162.8138,56.00338
2015,-13960,31,D-09,21740,1,510,732,8,85,2015_D-09,-162.8138,56.00338
2015,-13960,31,D-09,21740,1,600,1222,10,86,2015_D-09,-162.8138,56.00338
2015,-13960,31,D-09,21740,1,530,1012,7,87,2015_D-09,-162.8138,56.00338
2019,-18753,31,D-09,21740,1,510,940,5,91,2019_D-09,-162.79824,56.00527
2019,-18753,31,D-09,21740,1,510,885,7,92,2019_D-09,-162.79824,56.00527
2019,-18753,31,D-09,21740,2,520,895,6,93,2019_D-09,-162.79824,56.00527
2019,-18753,31,D-09,21740,2,530,835,6,94,2019_D-09,-162.79824,56.00527
2019,-18753,31,D-09,21740,2,150,25,1,95,2019_D-09,-162.79824,56.00527
2018,-17591,31,D-09,21740,1,500,785,6,88,2018_D-09,-162.81497,56.01024
2018,-17591,31,D-09,21740,1,560,940,9,89,2018_D-09,-162.81497,56.01024
2018,-17591,31,D-09,21740,1,500,740,6,90,2018_D-09,-162.81497,56.01024
2018,-17591,31,D-09,21740,2,520,840,6,91,2018_D-09,-162.81497,56.01024
2018,-17591,31,D-09,21740,2,490,880,7,92,2018_D-09,-162.81497,56.01024
2016,-15264,31,D-09,21740,1,510,922,8,88,2016_D-09,-162.81408,56.01231
2016,-15264,31,D-09,21740,1,440,586,4,89,2016_D-09,-162.81408,56.01231
2016,-15264,31,D-09,21740,1,430,584,4,90,2016_D-09,-162.81408,56.01231
2016,-15264,31,D-09,21740,2,530,928,8,91,2016_D-09,-162.81408,56.01231
2016,-15264,31,D-09,21740,2,420,564,4,92,2016_D-09,-162.81408,56.01231
2017,-16354,31,D-10,21740,1,450,615,5,54,2017_D-10,-162.26103,55.98863
2017,-16354,31,D-10,21740,1,470,750,5,55,2017_D-10,-162.26103,55.98863
2017,-16354,31,D-10,21740,1,510,765,11,56,2017_D-10,-162.26103,55.98863
2017,-16354,31,D-10,21740,1,470,650,6,57,2017_D-10,-162.26103,55.98863
2017,-16354,31,D-10,21740,2,530,835,6,58,2017_D-10,-162.26103,55.98863
2017,-16354,31,D-10,21740,3,160,20,1,59,2017_D-10,-162.26103,55.98863
2018,-17606,31,D-10,21740,2,570,1066,7,93,2018_D-10,-162.23052,56.00005
2018,-17606,31,D-10,21740,1,480,618,7,92,2018_D-10,-162.23052,56.00005
2018,-17606,31,D-10,21740,1,500,726,9,94,2018_D-10,-162.23052,56.00005
2018,-17606,31,D-10,21740,2,490,752,7,95,2018_D-10,-162.23052,56.00005
2018,-17606,31,D-10,21740,1,430,560,4,96,2018_D-10,-162.23052,56.00005
2016,-15238,31,D-10,21740,1,520,854,8,1,2016_D-10,-162.30575,56.00009
2016,-15238,31,D-10,21740,1,490,784,8,2,2016_D-10,-162.30575,56.00009
2016,-15238,31,D-10,21740,1,500,826,8,3,2016_D-10,-162.30575,56.00009
2016,-15238,31,D-10,21740,2,540,902,9,4,2016_D-10,-162.30575,56.00009
2016,-15238,31,D-10,21740,2,420,646,4,5,2016_D-10,-162.30575,56.00009
2015,-14127,31,D-10,21740,1,550,1028,9,88,2015_D-10,-162.23071,56.00406
2015,-14127,31,D-10,21740,1,730,2026,16,89,2015_D-10,-162.23071,56.00406
2015,-14127,31,D-10,21740,1,580,1238,8,90,2015_D-10,-162.23071,56.00406
2015,-14127,31,D-10,21740,1,400,408,3,91,2015_D-10,-162.23071,56.00406
2015,-14127,31,D-10,21740,2,520,870,7,92,2015_D-10,-162.23071,56.00406
2015,-14127,31,D-10,21740,2,520,716,7,93,2015_D-10,-162.23071,56.00406
2019,-18777,31,D-10,21740,2,510,800,6,62,2019_D-10,-162.26172,56.00455
2019,-18777,31,D-10,21740,2,510,896,7,63,2019_D-10,-162.26172,56.00455
2019,-18777,31,D-10,21740,2,530,1056,7,64,2019_D-10,-162.26172,56.00455
2019,-18777,31,D-10,21740,2,140,26,1,65,2019_D-10,-162.26172,56.00455
